,source,reference,translation,z-score,avg-score,annotators,bert_metric_p,bert_metric_r,bert_metric_f,bleu_metric_mod_prec,bleu_metric_sen_bleu,Rouge1_metric_f,Rouge1_metric_r,Rouge1_metric_p,Rouge2_metric_f,Rouge2_metric_r,Rouge2_metric_p,RougeL_metric_f,RougeL_metric_r,RougeL_metric_p
2013,"Teams of women cooked for male farmworkers, and fresh-baked pie was served at breakfast, lunch and dinner.","Miespuolisille naisille kypsennettyä naisia oli koottu, ja tuoreita pyydettiin aamiaisella, lounaalla ja illallisella.","Naisten ryhmät tekivät ruokaa miespuolisille maatilan työntekijöille, ja tuoretta piirakkaa tarjoiltiin aamiaisella, lounaalla ja päivällisellä.",-1.26767117293875,10.5,2,0.45424383878707886,0.5424794554710388,0.4980451762676239,0.13194444444444445,5.4183589222991725e-155,0.285714280739796,0.3076923076923077,0.26666666666666666,0.1538461488757398,0.16666666666666666,0.14285714285714285,0.23076922579881665,0.25,0.21428571428571427
5571,Russia and Turkey: An 'alliance of misfits'?,"Venäjä ja Turkki: ""Misfits"" liitto?",Venäjä ja Turkki: ulkopuolisten yhteenliittymä?,-0.7850189688534058,38.0,1,0.5518558621406555,0.5598856210708618,0.5564109086990356,0.3829787234042553,9.23122931039691e-155,0.5999999950000001,0.6,0.6,0.4999999950000001,0.5,0.5,0.5999999950000001,0.6,0.6
1430,Multiple houses and vehicles in the area were also struck.,Useita taloja ja autoja alueella oli myös iski.,Useat talot ja kulkuneuvot alueella saivat myös osumia.,-0.540577267475659,23.0,1,0.5213133096694946,0.6559909582138062,0.5870692133903503,0.2909090909090909,8.045459672286774e-155,0.37499999500000003,0.375,0.375,0.0,0.0,0.0,0.37499999500000003,0.375,0.375
2795,"This team looks, finally, like America.","Tämä joukkue näyttää, lopulta, kuten Amerikassa.","Tämä joukkue näyttää, lopultakin, Amerikalta.",-0.613793679080753,21.0,1,0.7674176096916199,0.7580670714378357,0.7630249857902527,0.4444444444444444,9.94445430826712e-155,0.5454545404958678,0.5,0.6,0.4444444395061729,0.4,0.5,0.5454545404958678,0.5,0.6
6528,"Lauri Veijalainen, the caretaker chief executive of Stockmann says that the sales performance of the department stores has continued to fall short of expectations.","Lauri Veijalainen, Stockmannin virkamieshallitus toimitusjohtaja sanoo, että osaston myymälöiden myyntisuorituksella on jatkanut pudoamista odotukset vaille.",Stockmannin vt. toimitusjohtajan Lauri Veijalaisen mukaan myynti tavarataloissa ei ole yltänyt yhtiön asettamiin tavoitteisiin.,-0.7988707117780041,24.0,1,0.36319610476493835,0.3436432480812073,0.35416585206985474,0.1889763779527559,6.484492258134353e-155,0.1379310294887041,0.13333333333333333,0.14285714285714285,0.0,0.0,0.0,0.1379310294887041,0.13333333333333333,0.14285714285714285
2660,Mr Fitzpatrick said that the three sons had all lived at the property at different times but said they were all in their 20s.,"Fitzpatrick sanoi, että kolme poikaa oli asunut kiinteistöllä eri aikoina mutta totesi heidät kaikki heidän 20s.","Fitzpatrick sanoi, että kolme poikaa kaikki asuivat kiinteistössä eri aikoina, mutta he olivat kaikki kaksissakymmenissä.",-0.0232176272519885,60.0,1,0.6763939261436462,0.6734971404075623,0.6753451228141785,0.18181818181818182,6.360494346864465e-155,0.5161290272632676,0.5,0.5333333333333333,0.27586206397146257,0.26666666666666666,0.2857142857142857,0.5333333283555556,0.5,0.5714285714285714
5070,"When a customer offered to bankroll him in a new outpost, he said he was excited to do it.","Kun asiakas tarjosi pankkiiri hänelle uusi tukikohta, hän sanoi olevansa innoissaan.","Kun asiakas tarjoutui rahoittamaan häntä uudessa paikassa, hän sanoi olleensa innoissaan.",-0.9829304939137472,12.0,2,0.6171233057975769,0.6104927659034729,0.6142786741256714,0.21348314606741572,6.892138764900782e-155,0.45454544954545456,0.45454545454545453,0.45454545454545453,0.19999999500000015,0.2,0.2,0.45454544954545456,0.45454545454545453,0.45454545454545453
4020,The Arab and Kurd fighters managed to seize 90 per cent of the Manbij town that was important for Isis.,"Arabien ja kurdien taistelijat ovat onnistuneet käyttämään 90 prosenttia Manjif-kaupungista, joka oli tärkeä Isisille.",Arabi- ja kurditaistelijat saivat viime viikolla haltuunsa noin 90 prosenttia Isisille tärkeästä Manbijin kaupungista.,0.0874061933177036,52.0,1,0.5000556707382202,0.49321094155311584,0.4972475469112396,0.2288135593220339,7.135314073812382e-155,0.2857142807142858,0.2857142857142857,0.2857142857142857,0.07692307192307725,0.07692307692307693,0.07692307692307693,0.2857142807142858,0.2857142857142857,0.2857142857142857
1457,Stockmann axes up roughly 300 employees - the number of sales assistants stays the same,Stockmann akselille jopa noin 300 työntekijää - myynti avustajien määrä pysyy samana,Stockmannilta potkut lähes 300:lle - myyjiä ei vähennetä,-0.220010262272699,41.0,1,0.3551757335662842,0.31952202320098877,0.3379974365234375,0.39285714285714285,9.349524900759749e-155,0.09999999520000023,0.08333333333333333,0.125,0.0,0.0,0.0,0.09999999520000023,0.08333333333333333,0.125
2564,It was like running into a series of moving buses for captain Tom Mitchell and co and the World Series champions went 5-0 up when Osea Kolinisau dived over in the corner.,Se oli kuin juoksu kulkee useita busseja kapteeni Tom ja Mitchell ja sarjan maailmanmestaria kun meni 5-0 Osea Koliniscadived kulmissa.,"Kapteeni Tom Mitchellille joukkueineen tämä oli kuin he olisivat juosseet päin liikkuvia linja-autoja, ja maailmanmestarit johtivat 5-0 sen jälkeen, kun Osea Kolinisau sukelsi kulmauksessa maalialueelle.",-0.8889009699808721,35.0,1,0.3209948241710663,0.45088818669319153,0.3845536410808563,0.12807881773399016,5.338397036268788e-155,0.31111110617283955,0.35,0.28,0.04651162297458138,0.05263157894736842,0.041666666666666664,0.2272727223657026,0.2631578947368421,0.2
1181,"The ""trophy"" aspect of the revival is something that Jonny, 42, who works in Sounds of the Universe (data count: three midde-aged men) has noticed.","""Pokaali"" osa elpyminen on Jonny, 42, joka työskentelee Sounds of the Universe (Count: Kolme midde ja ikäisillä miehillä) on huomannut.","Tämä herätyksen ”palkinto”-näkökulma on jotain, jonka myös Sounds of the Universessa (laskuri: kolme keski-ikäistä miestä) työskentelevä Jonny, 42, on huomannut.",-0.5123827038311021,33.0,1,0.3774661421775818,0.4668956696987152,0.4218963384628296,0.19875776397515527,6.650193266337896e-155,0.3999999950000001,0.4,0.4,0.2105263107894738,0.21052631578947367,0.21052631578947367,0.2631578897368422,0.2631578947368421,0.2631578947368421
6711,Heila’s colleagues at Helsinki Airport are the Customs’ six drug dogs and the money and drug dog Massi.,Heilen kollegat Helsinki Airport luona ovat Tullin kuutta lääkettä koira ja raha ja lääke koira Massi.,Heilan kollegoita Helsinki-Vantaalla ovat Tullin kuusi huumekoiraa sekä raha- ja huumekoira Massi.,-0.723618296488394,18.0,1,0.42594602704048157,0.3973182141780853,0.41225242614746094,0.21428571428571427,6.905081759897607e-155,0.2857142808163266,0.25,0.3333333333333333,0.07692307204142042,0.06666666666666667,0.09090909090909091,0.3076923027218935,0.2857142857142857,0.3333333333333333
1636,"So far, the Rio Olympic games haven’t reached huge viewer ratings.",Toistaiseksi Rion olympialaiset pudotuspelit pääsivät valtaviin katsojalukuihin.,Rion olympialaiset eivät ole toistaiseksi tavoittaneet huimia katsojamääriä.,-1.38434025375184,6.0,4,0.45360833406448364,0.463606595993042,0.4592629671096802,0.2631578947368421,7.652096132686291e-155,0.266666661688889,0.2857142857142857,0.25,0.1538461488757398,0.16666666666666666,0.14285714285714285,0.266666661688889,0.2857142857142857,0.25
6274,"According to Aftonbladet, the police has lately been snapping at the criminal organisations dealing in human trafficking.","Aftonbladetin Mukaan, poliisi on äskettäin napsauttaa rikollisjärjestöjen luona, jotka käsitellen ihmiskaupassa.",Aftonbladetin mukaan poliisi on tarttunut viime aikoina hanakasti ihmiskauppaa käyvien rikollisjärjestöjen toimintaan.,-0.3296499278571,38.0,1,0.45834410190582275,0.43935108184814453,0.44948121905326843,0.19491525423728814,6.585596683883025e-155,0.3478260819659736,0.36363636363636365,0.3333333333333333,0.09523809024943337,0.1,0.09090909090909091,0.3478260819659736,0.36363636363636365,0.3333333333333333
6466,"The 22-year-old victim had been drinking and had passed out on the road, the court heard.","22 vuotta vanha uhri oli ollut juoda ja oli menlut ohi tiellä, oikeusistuin kuuli.","22-vuotias uhri oli juonut ja oli sammunut tielle, tuomioistuimelle kerrottiin.",-0.3348636306343869,51.0,1,0.5122975707054138,0.5631958246231079,0.5380123853683472,0.24050632911392406,7.315356079624011e-155,0.33333332847222225,0.2857142857142857,0.4,0.18181817698347122,0.15384615384615385,0.2222222222222222,0.2727272678925621,0.23076923076923078,0.3333333333333333
8,The most recent method reform,Viimeisin menetelmäuudistus,Tuorein työtapojen uudistus,0.59360433556338,65.0,3,0.28720828890800476,0.2784077525138855,0.28368115425109863,0.2962962962962963,8.119612941892116e-155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4721,There's no better way to win it.,Ei ole parempi tapa voittaa sitä.,Ei voi olla parempaa tapaa voittaa.,0.145455289675306,51.0,1,0.666985273361206,0.704961895942688,0.6862027049064636,0.37142857142857144,9.090962570533742e-155,0.3333333283333334,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.3333333283333334,0.3333333333333333,0.3333333333333333
3384,The same study connected these things to an overall lower risk of mortality.,"Josko on henki kuka ansaitsee mitali sisällä Olympics tai aktori kuka voittaa Oscar, ovat lisää luultavasti asua pituinen kuin keskiarvo mies.",Sama tutkimus yhdisti nämä seikat matalampaan kuolleisuuteen.,-1.65672620071052,1.0,1,0.07040616124868393,0.008416506461799145,0.03999524563550949,0.2786885245901639,7.874659044882552e-155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
747,The most effective channel is email.,Kannattavimmalla kanavalla on sähköposti.,Tehokkain kanava on sähköposti.,0.397357233451404,62.0,1,0.6553351879119873,0.6379810571670532,0.6470591425895691,0.45161290322580644,1.002433072644891e-154,0.4999999950000001,0.5,0.5,0.3333333283333334,0.3333333333333333,0.3333333333333333,0.4999999950000001,0.5,0.5
4797,"This warms the surface and produces rain that creates a thick layer of clouds, which acts like an umbrella to shield the surface from much of the solar heating.","Tämä peittää pinnat ja tuottaa sateita, jotka luovat paksun pilven kerroksen, joka toimii sateenvarjolla kilven pintaan paljon aurinkolämmityksestä.","Tämä lämmittää pintaa ja tuottaa sadetta, joka luo paksun pilvikerroksen, joka toimii ikään kuin sateenvarjona suojaten pintaa suurelta osalta auringon lämmöstä.",-0.0985644307625168,46.0,1,0.5133799910545349,0.5913246870040894,0.5521937608718872,0.12422360248447205,5.257439400485584e-155,0.3076923027218935,0.3333333333333333,0.2857142857142857,0.10810810314097904,0.11764705882352941,0.1,0.3243243193279767,0.3333333333333333,0.3157894736842105
6654,"When the camp supporting EU exit won, Europe went mad.","Kun leiri tuki EU:n poistuminen voitti, Eurooppa meni vihainen.","Kun EU-eroa kannattava leiri voitti, Eurooppa meni sekaisin.",-0.8542736362717159,36.0,1,0.6392337083816528,0.6454454064369202,0.6427763104438782,0.3333333333333333,8.612150057732663e-155,0.5882352891349482,0.5555555555555556,0.625,0.266666661688889,0.25,0.2857142857142857,0.5882352891349482,0.5555555555555556,0.625
5776,I'm very pleased for it to have happened at Newmarket because this is where I landed 30 years ago.,"Olen hyvin iloinen siitä, että se on käynyt Newmarketissa, koska tämä on rantautunut 30 vuotta sitten.","Olen hyvin tyytyväinen, että tämä tapahtui Newmarketissa, koska täällä aloitin 30 vuotta sitten.",-0.196354295797765,55.0,1,0.5769724249839783,0.5945861339569092,0.5862546563148499,0.25,7.458340731200295e-155,0.6206896502259216,0.5625,0.6923076923076923,0.2962962913580247,0.26666666666666666,0.3333333333333333,0.5714285664540818,0.5333333333333333,0.6153846153846154
775,But what about the alleged emotional importance of records?,Mutta entä väitetty emotionaalinen merkitys tietueet?,Mutta entäpä levyjen väitetty tunnemerkitys?,-0.532456317865667,25.0,1,0.5359326004981995,0.5337327122688293,0.5354053378105164,0.38636363636363635,9.271934141000531e-155,0.36363635867768596,0.3333333333333333,0.4,0.0,0.0,0.0,0.36363635867768596,0.3333333333333333,0.4
6164,Lindex’s profit increased 9.5 million euros to 28.1 million euros.,Lindexin voitto lisäsi 9.5 miljoonaa euroa 28.1 miljoonaa euroa.,"Lindexin liikevoitto kasvoi 9,5 miljoonaa euroa 28,1 miljoonaan euroon.",-0.3694909643435421,50.0,1,0.6672058701515198,0.723008930683136,0.6951425671577454,0.323943661971831,8.489985711899663e-155,0.2999999950500001,0.2727272727272727,0.3333333333333333,0.11111110617283973,0.1,0.125,0.3333333283333334,0.3333333333333333,0.3333333333333333
5695,"From the box Heila sat next to, a can of cartridge cases that smell like gunpowder gas was revealed.","Laatikosta vieressä istunut Heila voi patruunan, että ruutikaasun ruutikaasu paljastui.","Laatikosta, jonka viereen Heila istui, paljastui purkillinen ruutikaasulle tuoksahtavia hylsyjä.",-0.987487921363508,20.0,1,0.3816876709461212,0.5072584748268127,0.4432118237018585,0.20833333333333334,6.808502433396784e-155,0.19999999500000015,0.2,0.2,0.0,0.0,0.0,0.19999999500000015,0.2,0.2
2389,"And second: This team features three gymnasts, Simone Biles, Gabby Douglas and Lauren ""Laurie"" Hernandez, who have been inspiring so many young girls of color.","Ja toiseksi: Tämä joukkue piirteitä kolme gymnastoja, Simone Biles, Gabby Douglas ja Lauren ""Laurie"" Hernandez, joka inspiroi niin monia nuoria tyttöjä, väri.","Ja toiseksi: Tässä joukkueessa on mukana kolme voimistelijaa, Simone Biles, Gabby Douglas ja Lauren ”Laurie” Hernandez, jotka ovat inspiroineet monia värillisiä tyttöjä.",0.195232735750462,46.0,1,0.5977618098258972,0.5756999850273132,0.587182879447937,0.20118343195266272,6.690650156768234e-155,0.4999999950000001,0.5,0.5,0.2857142807142858,0.2857142857142857,0.2857142857142857,0.4999999950000001,0.5,0.5
6738,"India had come into the game without a victory in the tournament, but the team proved surprisingly tough and kept the score 1-0 until late in the third period, when Bam took charge.","Intia oli tullut peliin ilman voittoa turnauksessa, mutta joukkue osoittautui hämmästyttävän kova ja piti pistemäärä 1-0 kunnes late kolmatta ajanjaksoa, kun Bam otti laskutuksen.","Intia oli tullut peliin ilmaan yhtäkään voittoa turnauksessa, mutta joukkue oli yllättävän kova ja piti tilanteen 1-0-lukemissa kolmannen erän loppupuolelle asti, jolloin Bam otti tilanteen haltuunsa.",-0.402743038246701,36.0,1,0.5571796298027039,0.5942542552947998,0.5760818123817444,0.13,5.378285987244814e-155,0.5199999950080001,0.5416666666666666,0.5,0.3749999950086806,0.391304347826087,0.36,0.5416666616666667,0.5416666666666666,0.5416666666666666
2504,"Altogether Jumppanen played 10 seasons in the Finnish national league for women, earning a point total of 51+34=85 in 169 matches.",Kokonaan Jumppanen pelasi 10 kausia Suomen naisten liigassa pistemies tienaa yhteensä 51 + 34 = 85 169 ottelua.,"Kaikkiaan Jumppanen pelasi naisten SM-sarjassa 10 kautta, saldoksi kertyi 169 ottelussa 51+34=85.",-1.4625931388959097,7.0,1,0.5586804747581482,0.5427272915840149,0.5512269735336304,0.28865979381443296,8.014295734614344e-155,0.3333333285333334,0.2777777777777778,0.4166666666666667,0.07142856665816359,0.058823529411764705,0.09090909090909091,0.2666666618666667,0.2222222222222222,0.3333333333333333
4202,"Krautmann says flooding is ""quickly becoming widespread"" as heavy rains continue, saying officials are considering evacuation orders.","Kraumnnnun mukaan tulvat ovat nopeasti yleistyneet: kun rankkasateet jatkuvat, sanoo, että virkamiehet harkitsevat evakuointimääräyksiä.","Krautmann sanoo, että tulvat ”leviävät nopeasti laajalle” rankkasateiden jatkuessa, ja että viranomaiset suunnittelevat evakuointimääräyksiä.",0.426937710967031,73.0,1,0.5822975635528564,0.6101709604263306,0.5966438055038452,0.14893617021276595,5.756682889708242e-155,0.3571428521428572,0.35714285714285715,0.35714285714285715,0.07692307192307725,0.07692307692307693,0.07692307692307693,0.2962962913031551,0.2857142857142857,0.3076923076923077
2448,"The unit has proved its usability and necessity, considers Deputy Police Chief Tero Seppänen.","Yksikkö on osoittautunut käytettävyyttä ja tarpeellisuutta, katsoo apulaispoliisipäällikkö Tero Seppänen.","Yksikkö on osoittanut käyttökelpoisuutensa ja tarpeellisuutensa, katsoo apulaispoliisipäällikkö Tero Seppänen.",0.328188065649308,56.0,1,0.7779263854026794,0.8272219896316528,0.8025639057159424,0.2,6.6709427497276e-155,0.699999995,0.7,0.7,0.44444443944444445,0.4444444444444444,0.4444444444444444,0.699999995,0.7,0.7
1049,"He is stylish and strong, but it is his tactical nous that sets him apart from others in the weighing room.","Hän on tyylikäs ja vahva, mutta se on hänen taktinen nous, joka asettaa hänet muista erillään Punnituskammion.","Hän on tyylikäs ja vahva, mutta hänen taktinen ällinsä erottaa hänet muista punnitushuoneessa.",-0.4387456317618521,48.0,1,0.6269423365592957,0.5828588008880615,0.6051627397537231,0.22340425531914893,7.0504678453978666e-155,0.6666666617555557,0.5882352941176471,0.7692307692307693,0.4999999951020409,0.4375,0.5833333333333334,0.6896551674673009,0.625,0.7692307692307693
5655,"United States' Simone Biles, left, and Aly Raisman embrace after winning gold and silver respectively for the artistic gymnastics women's individual all-around final at the 2016 Summer Olympics in Rio de Janeiro, Brazil, Thursday, Aug.","Yhdysvaltain Simone Simone, Simone, Aly ja Aly Raisman voitettuaan kultaa ja hopeaa telinevoimistelun telinevoimistelun naisten yksilöllisen loppuottelun Rion olympialaisissa 2016, Rio de Janeirossa, Brasiliassa torstaina.","Yhdysvaltojen Simone Biles, vasemmalla, ja Aly Raisman halaavat voitettuaan kulta- ja hopeamitalin (tässä järjestyksessä) naisten telinevoimistelun moniottelun yksilöiden finaalissa vuoden 2016 kesäolympialaisissa Brasilian Rio de Janeirossa torstaina, elok.",0.583327857531624,68.0,1,0.2881479859352112,0.5117844939231873,0.394385427236557,0.12403100775193798,5.253362285176399e-155,0.37735848558205776,0.4,0.35714285714285715,0.11764705384083066,0.125,0.1111111111111111,0.3333333284114584,0.38095238095238093,0.2962962962962963
1267,"She is a supermodel, in the purest sense of the word.","She is a supermodel, puhtaimmassa merkityksessä.",Hän on supermalli sanan puhtaimmassa merkityksessä.,-0.402743038246701,36.0,1,0.5179058909416199,0.5366785526275635,0.5278337597846985,0.3333333333333333,8.612150057732663e-155,0.3333333283333334,0.3333333333333333,0.3333333333333333,0.19999999500000015,0.2,0.2,0.3333333283333334,0.3333333333333333,0.3333333333333333
874,"Aside from Kate's doppelganger on the cycling track, many people online have been quick to point out how a certain archer could be the twin of A-lister Leonardo DiCaprio.","Sen lisäksi Katen doppelganger pyöräily tiellä monet online ollut nopea huomauttaa, miten tietyt archer voisi olla kahden A-lister Leonardo DiCaprio.","Pyöräilyradalta löytyvän Katen kaksoisolennon lisäksi monet ihmiset verkossa ovat olleet nopeita huomauttamaan, kuinka eräs tietty jousiampuja voisi olla tähti Leonardo DiCaprion kaksonen.",-1.23517430707243,25.0,1,0.37750062346458435,0.4400104284286499,0.4089950621128082,0.13829787234042554,5.54727843570026e-155,0.2857142807256236,0.3,0.2727272727272727,0.0499999950125005,0.05263157894736842,0.047619047619047616,0.23809523310657604,0.25,0.22727272727272727
837,A heavy hailstorm surprised the motorists at Himanka - two cars fell into a ditch and collided with each other,Raskas raemyrsky yllätti autoilijoille klo Himanka - kaksi autoa sai idean ojaan ja törmäsi toisiinsa,Voimakas raekuuro yllätti autoilijat Himangalla - kaksi autoa suistui ojaan ja törmäsi toisiinsa,-0.3694909643435421,50.0,1,0.695245087146759,0.6475330591201782,0.6715387105941772,0.19791666666666666,6.636107301444755e-155,0.5714285664540818,0.5333333333333333,0.6153846153846154,0.38461537964497045,0.35714285714285715,0.4166666666666667,0.5714285664540818,0.5333333333333333,0.6153846153846154
2973,"The labor unions said their recent action, which they said is the first in more than 25 years, was in protest of potential pay cuts of up to 30 percent.","Ammattiliittojen sanoi niiden viimeaikainen toiminta, josta he sanoivat, on ensimmäinen yli 25 vuotta, oli protesti mahdollisten maksaa leikkaukset jopa 30 prosenttia.","Ammattiyhdistysten mukaan heidän äskettäinen työtaistelutoimensa, jonka he sanovat olevan ensimmäinen yli 25 vuoteen, oli vastalause mahdollisille, jopa 30 prosentin palkkaleikkauksille.",0.0114097064571668,61.0,1,0.35556501150131226,0.4473608732223511,0.4011394679546356,0.14516129032258066,5.683261320438731e-155,0.34146340963712074,0.3333333333333333,0.35,0.15384614884944134,0.15,0.15789473684210525,0.34146340963712074,0.3333333333333333,0.35
2931,"""This is not solely to protect against electoral fraud, but to protect local government from the broader culture of corruption and financial fraud that goes hand in hand with it,"" he said.","""Tämä ei ainoastaan suojaa vaalivilpin, mutta suojella kuntien laajemmasta korruption kulttuurin kanssa ja että taloudellisia petoksia, joka kulkee käsi kädessä sen kanssa,"" hän sanoi.","”Tämä ei suojaisi vain vaalivilpiltä, vaan se suojelisi paikallishallintoa laajemmalta korruption ja taloudellisen petoksen kulttuurilta, joka kulkee käsi kädessä vaalivilpin kanssa”, hän sanoi.",0.1376798851319099,56.0,1,0.5389755368232727,0.5722105503082275,0.5560126304626465,0.1134020618556701,5.02322569009063e-155,0.38297871840651887,0.375,0.391304347826087,0.17777777278024703,0.17391304347826086,0.18181818181818182,0.38297871840651887,0.375,0.391304347826087
2914,He believes in global diversification.,Hän uskoo global monipuolistaminen.,Hän uskoo globaaliin hajauttamiseen.,-0.6585689246103039,29.0,1,0.59858638048172,0.6526626348495483,0.6257562041282654,0.4722222222222222,1.0250508875528172e-154,0.4999999950000001,0.5,0.5,0.3333333283333334,0.3333333333333333,0.3333333333333333,0.4999999950000001,0.5,0.5
3853,"If this blog was a televised news report, the camera would follow me as I walked down the middle of a busy Soho street, wearing a modest grey suit and gesturing wildly before stopping, cupping my hands and saying something authoritative like: ""So, let's take a look.""","Jos blogi olen televisioi uutinen, kamera aikoo pysyy minä yhtä walk down keskeinen räikeästä Soho väylä, on nöyrä grey puku ja gesturing hulluna ennen listake, cupping kädet ja sanonta jokin authoritative kuin: ""Sen, antaa tulemme ilme"".","Jos tämä blogi olisi television uutisraportti, kamera seuraisi minua, kun kuljen keskellä kiireistä katua Sohossa, ylläni vaatimaton harmaa puku. Viittoilisin vilkkaasti ennen kuin pysähtyisin, muodostaisin kupin käsistäni ja sanoisin jotain arvovaltaista, kuten: ”Tutkitaanpa asiaa tarkemmin.”",-1.03684046196495,20.0,1,0.24456699192523956,0.2844655513763428,0.2652086913585663,0.09183673469387756,4.520437120655577e-155,0.16666666166666683,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.16901407950803427,0.17142857142857143,0.16666666666666666
342,"Keith Townson, manager of Shopper Value Foods in Amite, has lived in the area for 40 years.","Keith Townson, Amityn Shopper Value Foodsin johtaja, on asunut alueella 40 vuotta.",Amitessa sijaitsevan Shopper Value Foods -liikkeen johtaja Keith Townson on asunut alueella 40 vuoden ajan.,0.730200172792113,67.0,1,0.6637066602706909,0.7516160011291504,0.7071788311004639,0.2523364485981308,7.493111738952465e-155,0.518518513580247,0.5833333333333334,0.4666666666666667,0.31999999507200005,0.36363636363636365,0.2857142857142857,0.4444444395061729,0.5,0.4
4451,"NHS watchdog NICE has advised that it should be given to people for four years, to further reduce the risk of cardiovascular problems.","NHS:n vahtikoira on neuvonut, että sen pitäisi antaa ihmisille neljä vuotta lisää riskiä vähentää sydän- ja verisuoniongelmia.","NHS:n valvoja NICE on neuvonut, että sitä pitäisi antaa ihmisille neljän vuoden ajan, jotta voitaisiin yhä laskea sydän- ja verisuoniongelmien riskiä.",-1.2433138077271102,13.0,1,0.7096314430236816,0.7258480191230774,0.7180596590042114,0.18666666666666668,6.444742975904409e-155,0.526315784529086,0.5882352941176471,0.47619047619047616,0.2777777728395062,0.3125,0.25,0.47368420558171753,0.5294117647058824,0.42857142857142855
3656,Medical Daily presented seven of the most peculiar research results.,"tiedon Perusteella, täysin asioista toukokuu tuo sinä lisää vuodet sillä ikä.",Medical Daily esitteli seitsemän kummallisinta tutkimustulosta.,-2.10085764980131,0.0,1,0.08733416348695755,0.006415474694222212,0.047033946961164474,0.23809523809523808,7.278595263653436e-155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
531,They did so just in time as Hindes emerged.,"He tekivät niin ajoissa, kun Hindes nousi esiin.","Tämä saatiin toteutettua juuri ajoissa, kun Hindes ilmestyi.",0.180391505357814,55.0,1,0.45949169993400574,0.5540240406990051,0.5062970519065857,0.26666666666666666,7.702941184607866e-155,0.37499999500000003,0.375,0.375,0.2857142807142858,0.2857142857142857,0.2857142857142857,0.37499999500000003,0.375,0.375
178,She went back in front with a 15.433 on beam - and capped it with a 15.933 on floor.,Hän palasi edessä 15.433 palkkiin - ja katosi sen 15.933 lattialla.,Hän nousi kärkeen puomipisteillä 15.433 ja ylitti ne saamalla 15.933 permannolla.,-0.9432675313036768,12.0,1,0.38867664337158203,0.4368700683116913,0.41320744156837463,0.24691358024691357,7.4121586108084085e-155,0.4615384565384616,0.46153846153846156,0.46153846153846156,0.16666666166666683,0.16666666666666666,0.16666666666666666,0.4166666616666667,0.4166666666666667,0.4166666666666667
3285,"As a well-known city, London is an easy target.","In addition, hinnat omistaa on syö ohi matalalla korko aste että omistaa ajettu esimerkiksi eläke antaminen organisaatiot hakea hyödyt pitäen uusi kohtiot.",Lontoo on tunnettuna kaupunkina helppo kohde.,-1.68436556867903,0.666666666666667,3,0.11046506464481354,-0.03435618430376053,0.03597718104720116,0.3111111111111111,8.32012740542163e-155,0.07142856806122466,0.045454545454545456,0.16666666666666666,0.0,0.0,0.0,0.07407407061728412,0.047619047619047616,0.16666666666666666
6568,"""I can personally recommend to visit the cities of Isfahan, Shiraz and Yazd that have preserved monuments of ancient Persian civilization in good condition,"" he said.","""minä voin henkilökohtaisesti suosittelee vierailla Isfahanin, Shirazin ja Yazdin kaupunkit, joka on säilyttänyt muinaisen persialaisen civilizationin monumenttit hyvässä ehdossa, hän sanoi.","”Voin henkilökohtaisesti suositella Isfahanin, Shirazin ja Yazdin kaupungeissa vierailua. Niissä on säilytetty muinaisen persialaisen sivilisaation muistomerkkejä hyvässä kunnossa”, hän sanoi.",-0.129559534775887,45.0,1,0.6186819672584534,0.6319966912269592,0.6257814764976501,0.14583333333333334,5.696401826583043e-155,0.536585360856633,0.5238095238095238,0.55,0.2564102514135438,0.25,0.2631578947368421,0.536585360856633,0.5238095238095238,0.55
4885,"""We're like their social workers!"" pipes up a co-worker from a stack of records.","""Me olemme kuin heidän sosiaalityöntekijöitään!"" putkia työtovereina ennätyspinoja.",”Olemme kuin heidän sosiaalityöntekijöitään!” toinen työntekijä sanoi äkisti levypinon luota.,0.0723621792857048,49.0,1,0.5078814625740051,0.5191170573234558,0.5140843391418457,0.23655913978494625,7.255077931534952e-155,0.22222221728395072,0.25,0.2,0.12499999507812519,0.14285714285714285,0.1111111111111111,0.22222221728395072,0.25,0.2
2631,"For the sake of comparison: the European Athletics Championships a month ago got almost 800,000 viewers at a time, and UEFA European Championships’ number was well over a million.","Vertailun vuoksi: Euroopan - mestaruuskilpailuissa kuukausi sitten sai lähes 800000 katsojaa kerrallaan, ja UEFA:n Euroopan mestaruus ""määrä oli reilusti yli miljoona.","Vertailun vuoksi: kuukauden takaiset yleisurheilun EM-kisat saivat TV2:n ääreen kerrallaan lähes 800 000 katsojaa, ja jalkapallon EM-kisat reilusti toista miljoonaa.",0.949479503960916,73.0,1,0.46193426847457886,0.4975002706050873,0.48020634055137634,0.16363636363636364,6.034094754215044e-155,0.24390243402736475,0.23809523809523808,0.25,0.051282046285339083,0.05,0.05263157894736842,0.2564102514135438,0.25,0.2631578947368421
